date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,wind_max_kmh,humidity_pct
2025-01-20,Cape Town,ZA,-33.93,18.42,24.2,18.2,20.6,0.4,0.4,32.2,65
2025-01-21,Cape Town,ZA,-33.93,18.42,32.1,18.1,24.2,0.0,0.0,30.3,56
2025-01-22,Cape Town,ZA,-33.93,18.42,34.6,18.9,26.8,0.0,0.0,12.3,57
2025-01-23,Cape Town,ZA,-33.93,18.42,24.2,16.5,20.7,0.5,0.5,13.4,84
2025-01-24,Cape Town,ZA,-33.93,18.42,27.1,18.4,23.1,0.0,0.0,18.8,76
2025-01-25,Cape Town,ZA,-33.93,18.42,30.1,19.8,24.3,0.0,0.0,16.3,75
2025-01-26,Cape Town,ZA,-33.93,18.42,28.1,20.0,23.2,0.0,0.0,28.0,73
2025-01-27,Cape Town,ZA,-33.93,18.42,25.5,20.1,22.3,0.0,0.0,38.7,69
2025-01-28,Cape Town,ZA,-33.93,18.42,34.5,19.9,26.3,0.0,0.0,26.3,58
2025-01-29,Cape Town,ZA,-33.93,18.42,24.9,19.3,22.1,0.0,0.0,24.0,77
2025-01-30,Cape Town,ZA,-33.93,18.42,21.9,16.8,19.7,2.8,2.8,23.3,88
2025-01-31,Cape Town,ZA,-33.93,18.42,21.9,16.0,19.0,1.9,1.9,16.9,74
2025-02-01,Cape Town,ZA,-33.93,18.42,25.7,16.5,20.8,0.0,0.0,18.8,73
2025-02-02,Cape Town,ZA,-33.93,18.42,23.4,16.2,19.9,0.1,0.1,14.9,69
2025-02-03,Cape Town,ZA,-33.93,18.42,26.9,16.3,21.3,0.0,0.0,16.4,70
2025-02-04,Cape Town,ZA,-33.93,18.42,26.5,17.5,21.5,0.0,0.0,17.9,72
2025-02-05,Cape Town,ZA,-33.93,18.42,22.4,16.8,19.3,0.6,0.6,24.8,65
2025-02-06,Cape Town,ZA,-33.93,18.42,24.4,17.6,20.5,0.0,0.0,30.0,58
2025-02-07,Cape Town,ZA,-33.93,18.42,32.2,15.6,23.5,0.0,0.0,13.8,64
2025-02-08,Cape Town,ZA,-33.93,18.42,24.2,17.7,20.8,0.0,0.0,13.7,74
2025-02-09,Cape Town,ZA,-33.93,18.42,23.7,17.0,20.2,0.0,0.0,30.5,58
2025-02-10,Cape Town,ZA,-33.93,18.42,25.6,17.3,20.6,0.0,0.0,33.9,59
2025-02-11,Cape Town,ZA,-33.93,18.42,27.3,18.1,21.6,0.0,0.0,28.1,66
2025-02-12,Cape Town,ZA,-33.93,18.42,27.2,16.6,21.9,0.0,0.0,22.6,71
2025-02-13,Cape Town,ZA,-33.93,18.42,23.8,17.8,20.2,0.0,0.0,25.2,57
2025-02-14,Cape Town,ZA,-33.93,18.42,24.2,16.2,20.0,0.0,0.0,21.1,58
2025-02-15,Cape Town,ZA,-33.93,18.42,26.2,18.8,21.7,0.0,0.0,28.1,67
2025-02-16,Cape Town,ZA,-33.93,18.42,25.9,18.2,21.3,0.0,0.0,30.5,73
2025-02-17,Cape Town,ZA,-33.93,18.42,26.8,18.6,22.2,0.0,0.0,25.4,70
2025-02-18,Cape Town,ZA,-33.93,18.42,25.8,19.0,21.5,0.0,0.0,36.4,73
2025-02-19,Cape Town,ZA,-33.93,18.42,33.8,19.4,25.8,0.0,0.0,26.1,54
2025-02-20,Cape Town,ZA,-33.93,18.42,32.1,18.5,25.3,0.0,0.0,14.4,57
2025-02-21,Cape Town,ZA,-33.93,18.42,26.1,19.0,21.7,0.1,0.1,14.6,76
2025-02-22,Cape Town,ZA,-33.93,18.42,24.3,15.2,20.2,0.0,0.0,12.2,78
2025-02-23,Cape Town,ZA,-33.93,18.42,24.6,16.2,20.5,0.0,0.0,22.5,62
2025-02-24,Cape Town,ZA,-33.93,18.42,25.9,18.3,21.3,0.2,0.2,31.8,66
2025-02-25,Cape Town,ZA,-33.93,18.42,23.6,19.3,20.9,0.0,0.0,34.6,64
2025-02-26,Cape Town,ZA,-33.93,18.42,32.5,17.4,23.6,0.0,0.0,21.9,63
2025-02-27,Cape Town,ZA,-33.93,18.42,25.7,17.9,21.8,0.0,0.0,20.6,74
2025-02-28,Cape Town,ZA,-33.93,18.42,24.9,16.3,20.8,0.0,0.0,11.4,79
2025-03-01,Cape Town,ZA,-33.93,18.42,25.0,17.8,20.9,1.6,1.6,27.3,81
2025-03-02,Cape Town,ZA,-33.93,18.42,33.0,19.3,24.6,0.0,0.0,23.4,66
2025-03-03,Cape Town,ZA,-33.93,18.42,28.6,20.1,23.5,0.0,0.0,10.4,74
2025-03-04,Cape Town,ZA,-33.93,18.42,25.9,20.0,21.9,2.4,2.4,19.6,87
2025-03-05,Cape Town,ZA,-33.93,18.42,26.6,18.7,21.7,0.0,0.0,19.5,83
2025-03-06,Cape Town,ZA,-33.93,18.42,24.3,18.4,20.8,0.5,0.5,16.0,79
2025-03-07,Cape Town,ZA,-33.93,18.42,27.4,18.1,21.8,0.0,0.0,21.8,68
2025-03-08,Cape Town,ZA,-33.93,18.42,25.9,16.1,21.4,0.1,0.1,12.6,74
2025-03-09,Cape Town,ZA,-33.93,18.42,22.7,17.8,20.1,0.0,0.0,17.1,75
2025-03-10,Cape Town,ZA,-33.93,18.42,23.7,15.1,19.5,0.0,0.0,22.4,65
2025-03-11,Cape Town,ZA,-33.93,18.42,25.0,17.6,20.6,0.0,0.0,26.9,63
2025-03-12,Cape Town,ZA,-33.93,18.42,25.9,17.1,20.6,0.0,0.0,28.2,70
2025-03-13,Cape Town,ZA,-33.93,18.42,26.7,19.1,22.2,0.0,0.0,32.3,72
2025-03-14,Cape Town,ZA,-33.93,18.42,34.0,18.5,25.4,0.0,0.0,18.8,58
2025-03-15,Cape Town,ZA,-33.93,18.42,22.1,15.6,18.6,0.0,0.0,15.9,83
2025-03-16,Cape Town,ZA,-33.93,18.42,23.7,16.5,19.7,0.1,0.1,14.1,81
2025-03-17,Cape Town,ZA,-33.93,18.42,23.5,17.5,19.8,0.1,0.1,26.9,74
2025-03-18,Cape Town,ZA,-33.93,18.42,35.0,15.9,24.7,0.0,0.0,13.1,59
2025-03-19,Cape Town,ZA,-33.93,18.42,34.8,21.2,27.0,0.0,0.0,13.0,48
2025-03-20,Cape Town,ZA,-33.93,18.42,22.3,17.4,19.6,10.0,10.0,13.9,81
2025-03-21,Cape Town,ZA,-33.93,18.42,24.3,18.4,20.7,0.3,0.3,10.9,91
2025-03-22,Cape Town,ZA,-33.93,18.42,21.6,18.2,19.5,2.8,2.8,19.2,95
2025-03-23,Cape Town,ZA,-33.93,18.42,20.8,16.9,18.3,3.0,3.0,22.9,92
2025-03-24,Cape Town,ZA,-33.93,18.42,20.5,15.7,17.9,0.0,0.0,20.5,88
2025-03-25,Cape Town,ZA,-33.93,18.42,20.3,15.8,17.6,5.8,5.8,21.3,87
2025-03-26,Cape Town,ZA,-33.93,18.42,23.1,13.7,18.3,0.0,0.0,21.3,78
2025-03-27,Cape Town,ZA,-33.93,18.42,27.5,16.3,20.8,0.0,0.0,20.7,66
2025-03-28,Cape Town,ZA,-33.93,18.42,27.2,15.4,20.9,0.0,0.0,13.8,69
2025-03-29,Cape Town,ZA,-33.93,18.42,21.3,14.4,17.5,0.0,0.0,19.5,85
2025-03-30,Cape Town,ZA,-33.93,18.42,22.2,16.4,18.8,0.0,0.0,26.2,81
2025-03-31,Cape Town,ZA,-33.93,18.42,25.8,15.5,19.5,0.0,0.0,20.0,79
2025-04-01,Cape Town,ZA,-33.93,18.42,23.1,15.4,19.0,0.9,0.9,20.7,68
2025-04-02,Cape Town,ZA,-33.93,18.42,21.9,15.7,18.3,0.0,0.0,29.0,68
2025-04-03,Cape Town,ZA,-33.93,18.42,31.4,14.3,21.3,0.0,0.0,20.0,62
2025-04-04,Cape Town,ZA,-33.93,18.42,32.0,16.4,22.7,0.0,0.0,14.4,67
2025-04-05,Cape Town,ZA,-33.93,18.42,30.2,17.6,23.3,0.0,0.0,13.3,68
2025-04-06,Cape Town,ZA,-33.93,18.42,34.6,19.2,26.5,0.0,0.0,11.1,46
2025-04-07,Cape Town,ZA,-33.93,18.42,25.9,18.4,21.7,16.8,16.8,16.0,75
2025-04-08,Cape Town,ZA,-33.93,18.42,19.1,17.1,17.9,54.9,54.9,13.3,98
2025-04-09,Cape Town,ZA,-33.93,18.42,21.2,16.7,18.2,0.6,0.6,11.8,94
2025-04-10,Cape Town,ZA,-33.93,18.42,25.3,15.6,19.6,0.0,0.0,11.2,83
2025-04-11,Cape Town,ZA,-33.93,18.42,23.0,15.8,19.2,0.0,0.0,11.4,81
2025-04-12,Cape Town,ZA,-33.93,18.42,18.2,15.8,16.9,4.2,4.2,19.6,93
2025-04-13,Cape Town,ZA,-33.93,18.42,19.7,14.1,16.7,0.2,0.2,14.5,75
2025-04-14,Cape Town,ZA,-33.93,18.42,20.0,12.9,16.1,0.4,0.4,13.9,77
2025-04-15,Cape Town,ZA,-33.93,18.42,21.5,14.6,17.2,0.0,0.0,23.7,75
2025-04-16,Cape Town,ZA,-33.93,18.42,23.9,14.1,17.8,0.0,0.0,20.1,74
2025-04-17,Cape Town,ZA,-33.93,18.42,28.4,13.5,20.5,0.0,0.0,13.1,60
2025-04-18,Cape Town,ZA,-33.93,18.42,30.9,17.3,23.7,0.0,0.0,9.7,41
2025-04-19,Cape Town,ZA,-33.93,18.42,23.9,16.7,19.7,0.0,0.0,21.7,75
2025-04-20,Cape Town,ZA,-33.93,18.42,21.1,16.3,18.1,0.0,0.0,28.6,84
2025-04-21,Cape Town,ZA,-33.93,18.42,19.5,15.8,17.0,0.0,0.0,31.4,72
2025-04-22,Cape Town,ZA,-33.93,18.42,23.9,15.5,18.4,0.0,0.0,30.9,67
2025-04-23,Cape Town,ZA,-33.93,18.42,23.0,13.7,17.4,0.0,0.0,17.1,72
2025-04-24,Cape Town,ZA,-33.93,18.42,23.4,12.1,17.6,0.0,0.0,11.4,73
2025-04-25,Cape Town,ZA,-33.93,18.42,28.5,12.8,19.1,0.0,0.0,12.3,64
2025-04-26,Cape Town,ZA,-33.93,18.42,30.6,14.8,22.2,0.0,0.0,10.6,53
2025-04-27,Cape Town,ZA,-33.93,18.42,28.1,18.0,22.3,0.0,0.0,11.1,45
2025-04-28,Cape Town,ZA,-33.93,18.42,19.7,13.0,16.0,0.0,0.0,10.7,82
2025-04-29,Cape Town,ZA,-33.93,18.42,20.4,12.4,16.1,0.2,0.2,17.7,85
2025-04-30,Cape Town,ZA,-33.93,18.42,18.1,13.5,15.5,0.3,0.3,17.7,75
2025-05-01,Cape Town,ZA,-33.93,18.42,15.9,11.6,13.8,1.4,1.4,21.5,72
2025-05-02,Cape Town,ZA,-33.93,18.42,17.0,8.6,12.9,0.3,0.3,12.8,71
2025-05-03,Cape Town,ZA,-33.93,18.42,21.3,11.4,15.7,0.0,0.0,15.2,59
2025-05-04,Cape Town,ZA,-33.93,18.42,25.0,12.2,17.5,0.0,0.0,7.0,41
2025-05-05,Cape Town,ZA,-33.93,18.42,22.6,11.6,16.1,0.0,0.0,10.2,68
2025-05-06,Cape Town,ZA,-33.93,18.42,22.7,11.7,16.7,0.0,0.0,15.9,83
2025-05-07,Cape Town,ZA,-33.93,18.42,20.8,14.2,16.6,0.0,0.0,17.4,79
2025-05-08,Cape Town,ZA,-33.93,18.42,21.7,12.8,16.4,0.0,0.0,11.9,81
2025-05-09,Cape Town,ZA,-33.93,18.42,16.6,10.9,13.9,0.1,0.1,23.3,92
2025-05-10,Cape Town,ZA,-33.93,18.42,16.6,12.0,14.3,20.9,20.9,29.4,88
2025-05-11,Cape Town,ZA,-33.93,18.42,16.6,9.9,13.2,0.2,0.2,11.7,87
2025-05-12,Cape Town,ZA,-33.93,18.42,18.3,10.4,13.9,0.0,0.0,12.3,82
2025-05-13,Cape Town,ZA,-33.93,18.42,22.5,11.6,16.1,0.0,0.0,11.2,78
2025-05-14,Cape Town,ZA,-33.93,18.42,24.3,12.5,16.7,0.0,0.0,12.4,83
2025-05-15,Cape Town,ZA,-33.93,18.42,26.7,14.9,19.3,0.0,0.0,8.8,65
2025-05-16,Cape Town,ZA,-33.93,18.42,23.1,15.9,19.4,0.0,0.0,10.2,60
2025-05-17,Cape Town,ZA,-33.93,18.42,27.9,13.1,19.7,0.0,0.0,8.7,67
2025-05-18,Cape Town,ZA,-33.93,18.42,21.7,15.6,17.8,1.2,1.2,13.5,74
2025-05-19,Cape Town,ZA,-33.93,18.42,17.4,14.8,15.8,2.1,2.1,24.8,94
2025-05-20,Cape Town,ZA,-33.93,18.42,14.5,11.3,13.0,23.4,23.4,32.4,91
2025-05-21,Cape Town,ZA,-33.93,18.42,15.7,11.1,13.7,1.7,1.7,14.9,83
2025-05-22,Cape Town,ZA,-33.93,18.42,19.1,11.6,14.7,0.0,0.0,14.4,88
2025-05-23,Cape Town,ZA,-33.93,18.42,22.5,11.3,16.0,0.0,0.0,13.6,80
2025-05-24,Cape Town,ZA,-33.93,18.42,25.1,14.4,18.6,0.0,0.0,13.4,60
2025-05-25,Cape Town,ZA,-33.93,18.42,19.4,13.0,15.6,0.0,0.0,9.2,81
2025-05-26,Cape Town,ZA,-33.93,18.42,16.9,12.2,14.6,0.5,0.5,24.4,80
2025-05-27,Cape Town,ZA,-33.93,18.42,20.5,11.3,15.4,0.0,0.0,25.7,69
2025-05-28,Cape Town,ZA,-33.93,18.42,16.4,12.2,14.3,9.8,9.8,36.5,86
2025-05-29,Cape Town,ZA,-33.93,18.42,16.9,13.7,15.0,8.4,8.4,26.3,89
2025-05-30,Cape Town,ZA,-33.93,18.42,16.6,12.6,14.5,1.0,1.0,17.7,88
2025-05-31,Cape Town,ZA,-33.93,18.42,16.1,11.2,13.6,0.7,0.7,14.5,92
2025-06-01,Cape Town,ZA,-33.93,18.42,16.5,10.8,13.3,0.0,0.0,10.9,89
2025-06-02,Cape Town,ZA,-33.93,18.42,16.0,9.2,12.5,0.2,0.2,12.8,95
2025-06-03,Cape Town,ZA,-33.93,18.42,16.1,12.2,13.8,4.6,4.6,13.1,88
2025-06-04,Cape Town,ZA,-33.93,18.42,17.1,10.9,13.1,0.0,0.0,23.0,67
2025-06-05,Cape Town,ZA,-33.93,18.42,17.2,8.9,12.4,0.0,0.0,10.3,81
2025-06-06,Cape Town,ZA,-33.93,18.42,15.3,9.6,12.7,0.6,0.6,28.9,87
2025-06-07,Cape Town,ZA,-33.93,18.42,14.8,10.6,13.5,32.7,32.7,30.7,91
2025-06-08,Cape Town,ZA,-33.93,18.42,14.0,9.4,11.3,5.4,5.4,13.7,86
2025-06-09,Cape Town,ZA,-33.93,18.42,15.9,10.4,12.6,0.1,0.1,14.8,79
2025-06-10,Cape Town,ZA,-33.93,18.42,16.5,10.4,12.9,0.0,0.0,12.4,78
2025-06-11,Cape Town,ZA,-33.93,18.42,17.4,9.1,12.6,0.0,0.0,8.4,81
2025-06-12,Cape Town,ZA,-33.93,18.42,21.1,8.2,13.2,0.0,0.0,7.9,67
2025-06-13,Cape Town,ZA,-33.93,18.42,22.9,10.6,16.0,0.0,0.0,6.3,55
2025-06-14,Cape Town,ZA,-33.93,18.42,24.6,13.0,18.4,0.0,0.0,18.9,49
2025-06-15,Cape Town,ZA,-33.93,18.42,21.0,12.7,17.6,0.0,0.0,20.7,60
2025-06-16,Cape Town,ZA,-33.93,18.42,16.6,11.5,13.6,1.5,1.5,13.1,89
2025-06-17,Cape Town,ZA,-33.93,18.42,14.6,9.7,12.6,2.0,2.0,19.6,80
2025-06-18,Cape Town,ZA,-33.93,18.42,16.3,11.8,13.9,1.5,1.5,15.6,81
2025-06-19,Cape Town,ZA,-33.93,18.42,15.0,9.2,12.2,2.0,2.0,25.3,90
2025-06-20,Cape Town,ZA,-33.93,18.42,17.7,13.3,15.4,5.4,5.4,22.8,84
2025-06-21,Cape Town,ZA,-33.93,18.42,17.8,11.9,13.9,0.4,0.4,12.2,88
2025-06-22,Cape Town,ZA,-33.93,18.42,15.2,11.7,13.4,5.0,5.0,16.8,91
2025-06-23,Cape Town,ZA,-33.93,18.42,16.5,12.0,14.7,1.7,1.7,20.0,80
2025-06-24,Cape Town,ZA,-33.93,18.42,15.5,9.7,12.5,0.5,0.5,25.8,89
2025-06-25,Cape Town,ZA,-33.93,18.42,13.1,11.6,12.6,38.0,38.0,38.6,90
2025-06-26,Cape Town,ZA,-33.93,18.42,13.6,9.2,11.5,10.2,10.2,23.5,79
2025-06-27,Cape Town,ZA,-33.93,18.42,13.8,10.7,12.5,9.9,9.9,22.7,85
2025-06-28,Cape Town,ZA,-33.93,18.42,14.1,11.8,13.0,17.4,17.4,25.4,90
2025-06-29,Cape Town,ZA,-33.93,18.42,17.7,12.3,14.0,4.4,4.4,12.1,93
2025-06-30,Cape Town,ZA,-33.93,18.42,16.7,7.6,12.9,0.1,0.1,15.9,86
2025-07-01,Cape Town,ZA,-33.93,18.42,15.2,10.3,12.9,1.6,1.6,19.0,94
2025-07-02,Cape Town,ZA,-33.93,18.42,15.9,12.3,14.1,6.7,6.7,16.0,95
2025-07-03,Cape Town,ZA,-33.93,18.42,14.6,11.9,12.6,29.3,29.3,17.4,89
2025-07-04,Cape Town,ZA,-33.93,18.42,15.1,11.8,13.1,17.5,17.5,35.6,82
2025-07-05,Cape Town,ZA,-33.93,18.42,13.8,10.4,12.2,4.9,4.9,22.2,81
2025-07-06,Cape Town,ZA,-33.93,18.42,14.3,10.2,12.2,6.6,6.6,17.7,74
2025-07-07,Cape Town,ZA,-33.93,18.42,14.6,8.6,11.1,0.4,0.4,11.3,83
2025-07-08,Cape Town,ZA,-33.93,18.42,17.3,6.2,11.4,0.0,0.0,7.5,74
2025-07-09,Cape Town,ZA,-33.93,18.42,15.9,9.5,13.1,0.0,0.0,22.0,79
2025-07-10,Cape Town,ZA,-33.93,18.42,15.4,12.4,13.6,2.1,2.1,25.1,91
2025-07-11,Cape Town,ZA,-33.93,18.42,14.2,9.3,12.5,4.2,4.2,27.0,74
2025-07-12,Cape Town,ZA,-33.93,18.42,14.9,7.1,10.4,0.0,0.0,8.0,69
2025-07-13,Cape Town,ZA,-33.93,18.42,14.7,7.2,11.0,0.2,0.2,14.8,76
2025-07-14,Cape Town,ZA,-33.93,18.42,14.5,6.9,10.6,0.1,0.1,15.6,80
2025-07-15,Cape Town,ZA,-33.93,18.42,15.1,8.4,11.8,0.4,0.4,14.3,88
2025-07-16,Cape Town,ZA,-33.93,18.42,15.7,9.4,12.5,0.1,0.1,24.8,90
2025-07-17,Cape Town,ZA,-33.93,18.42,15.6,12.2,13.7,9.7,9.7,23.3,83
2025-07-18,Cape Town,ZA,-33.93,18.42,15.4,9.4,12.2,0.6,0.6,13.6,78
2025-07-19,Cape Town,ZA,-33.93,18.42,18.5,7.6,12.3,0.0,0.0,11.1,76
2025-07-20,Cape Town,ZA,-33.93,18.42,17.2,8.8,12.4,0.0,0.0,9.2,84
2025-07-21,Cape Town,ZA,-33.93,18.42,14.9,9.9,11.9,2.1,2.1,16.2,82
2025-07-22,Cape Town,ZA,-33.93,18.42,16.5,10.5,12.9,0.0,0.0,16.8,75
2025-07-23,Cape Town,ZA,-33.93,18.42,17.8,10.4,13.8,0.0,0.0,16.6,91
2025-07-24,Cape Town,ZA,-33.93,18.42,15.8,13.6,14.4,0.9,0.9,18.1,85
2025-07-25,Cape Town,ZA,-33.93,18.42,14.3,11.0,12.4,0.4,0.4,15.6,69
2025-07-26,Cape Town,ZA,-33.93,18.42,14.7,10.3,12.3,0.0,0.0,21.3,68
2025-07-27,Cape Town,ZA,-33.93,18.42,18.8,10.7,13.6,0.0,0.0,22.8,70
2025-07-28,Cape Town,ZA,-33.93,18.42,23.9,9.6,15.5,0.0,0.0,6.2,65
2025-07-29,Cape Town,ZA,-33.93,18.42,25.6,14.8,19.2,0.0,0.0,25.1,53
2025-07-30,Cape Town,ZA,-33.93,18.42,15.1,13.2,13.9,25.1,25.1,30.5,94
2025-07-31,Cape Town,ZA,-33.93,18.42,13.5,10.2,12.1,2.7,2.7,31.6,70
2025-08-01,Cape Town,ZA,-33.93,18.42,14.5,7.3,10.8,0.0,0.0,19.3,74
2025-08-02,Cape Town,ZA,-33.93,18.42,23.1,7.7,14.8,0.0,0.0,18.0,56
2025-08-03,Cape Town,ZA,-33.93,18.42,18.7,14.0,16.1,0.6,0.6,28.1,73
2025-08-04,Cape Town,ZA,-33.93,18.42,13.9,12.7,13.4,18.8,18.8,31.4,93
2025-08-05,Cape Town,ZA,-33.93,18.42,13.8,9.6,11.7,7.4,7.4,17.9,80
2025-08-06,Cape Town,ZA,-33.93,18.42,14.3,9.0,11.5,0.4,0.4,10.8,76
2025-08-07,Cape Town,ZA,-33.93,18.42,15.4,8.8,12.0,0.0,0.0,7.8,83
2025-08-08,Cape Town,ZA,-33.93,18.42,17.5,8.7,12.7,0.0,0.0,6.9,91
2025-08-09,Cape Town,ZA,-33.93,18.42,14.8,10.6,12.4,17.9,17.9,37.5,89
2025-08-10,Cape Town,ZA,-33.93,18.42,15.3,9.6,12.8,2.3,2.3,24.0,76
2025-08-11,Cape Town,ZA,-33.93,18.42,16.6,7.7,11.5,0.0,0.0,12.0,79
2025-08-12,Cape Town,ZA,-33.93,18.42,16.6,7.8,11.8,0.0,0.0,10.4,84
2025-08-13,Cape Town,ZA,-33.93,18.42,14.9,7.3,10.9,0.0,0.0,9.4,84
2025-08-14,Cape Town,ZA,-33.93,18.42,16.0,8.5,12.1,0.0,0.0,10.9,87
2025-08-15,Cape Town,ZA,-33.93,18.42,16.1,10.4,13.0,0.1,0.1,11.4,90
2025-08-16,Cape Town,ZA,-33.93,18.42,15.7,11.8,13.4,5.3,5.3,22.2,95
2025-08-17,Cape Town,ZA,-33.93,18.42,16.5,12.2,13.6,0.1,0.1,14.6,92
2025-08-18,Cape Town,ZA,-33.93,18.42,16.4,8.8,13.0,0.0,0.0,12.6,93
2025-08-19,Cape Town,ZA,-33.93,18.42,16.7,11.6,14.2,5.5,5.5,13.8,93
2025-08-20,Cape Town,ZA,-33.93,18.42,15.9,10.5,12.9,7.9,7.9,28.3,94
2025-08-21,Cape Town,ZA,-33.93,18.42,16.0,12.1,13.9,1.1,1.1,19.6,84
2025-08-22,Cape Town,ZA,-33.93,18.42,16.0,13.0,14.2,2.0,2.0,25.9,75
2025-08-23,Cape Town,ZA,-33.93,18.42,14.9,12.6,13.5,1.4,1.4,26.2,76
2025-08-24,Cape Town,ZA,-33.93,18.42,15.7,9.9,12.6,1.2,1.2,13.0,77
2025-08-25,Cape Town,ZA,-33.93,18.42,17.0,8.8,12.8,0.2,0.2,16.1,74
2025-08-26,Cape Town,ZA,-33.93,18.42,18.2,12.1,14.1,0.0,0.0,22.9,78
2025-08-27,Cape Town,ZA,-33.93,18.42,18.9,11.9,14.7,0.0,0.0,21.7,75
2025-08-28,Cape Town,ZA,-33.93,18.42,18.9,11.1,15.0,0.0,0.0,13.9,88
2025-08-29,Cape Town,ZA,-33.93,18.42,18.0,10.5,14.2,0.8,0.8,13.6,88
2025-08-30,Cape Town,ZA,-33.93,18.42,18.9,11.3,14.6,0.0,0.0,11.2,86
2025-08-31,Cape Town,ZA,-33.93,18.42,17.4,9.3,13.7,0.0,0.0,21.8,81
2025-09-01,Cape Town,ZA,-33.93,18.42,23.1,12.1,16.5,0.0,0.0,22.0,70
2025-09-02,Cape Town,ZA,-33.93,18.42,18.3,9.7,13.9,0.0,0.0,12.6,85
2025-09-03,Cape Town,ZA,-33.93,18.42,19.3,9.5,14.3,0.0,0.0,11.1,84
2025-09-04,Cape Town,ZA,-33.93,18.42,21.5,12.1,15.7,0.4,0.4,14.6,82
2025-09-05,Cape Town,ZA,-33.93,18.42,18.8,12.8,15.2,0.9,0.9,20.6,81
2025-09-06,Cape Town,ZA,-33.93,18.42,18.1,12.1,14.6,0.0,0.0,20.2,77
2025-09-07,Cape Town,ZA,-33.93,18.42,18.2,12.8,15.0,0.0,0.0,28.3,79
2025-09-08,Cape Town,ZA,-33.93,18.42,27.0,12.8,18.8,0.0,0.0,21.2,68
2025-09-09,Cape Town,ZA,-33.93,18.42,22.4,13.1,16.3,0.0,0.0,15.3,82
2025-09-10,Cape Town,ZA,-33.93,18.42,16.7,12.8,14.3,0.0,0.0,9.8,91
2025-09-11,Cape Town,ZA,-33.93,18.42,18.3,13.4,15.1,0.4,0.4,19.4,80
2025-09-12,Cape Town,ZA,-33.93,18.42,19.1,12.7,15.6,0.0,0.0,24.9,73
2025-09-13,Cape Town,ZA,-33.93,18.42,19.7,14.5,16.3,0.0,0.0,21.0,73
2025-09-14,Cape Town,ZA,-33.93,18.42,20.5,11.7,15.5,0.0,0.0,14.4,77
2025-09-15,Cape Town,ZA,-33.93,18.42,16.2,10.2,13.7,8.0,8.0,34.3,87
2025-09-16,Cape Town,ZA,-33.93,18.42,16.0,11.4,13.8,3.3,3.3,26.9,74
2025-09-17,Cape Town,ZA,-33.93,18.42,14.8,9.1,12.0,0.0,0.0,10.0,70
2025-09-18,Cape Town,ZA,-33.93,18.42,17.5,8.9,13.0,0.3,0.3,18.9,70
2025-09-19,Cape Town,ZA,-33.93,18.42,24.7,10.6,17.3,0.0,0.0,18.4,63
2025-09-20,Cape Town,ZA,-33.93,18.42,18.1,12.1,15.3,0.0,0.0,14.1,81
2025-09-21,Cape Town,ZA,-33.93,18.42,17.9,11.4,14.5,2.0,2.0,24.4,84
2025-09-22,Cape Town,ZA,-33.93,18.42,17.8,11.0,14.2,0.1,0.1,14.6,74
2025-09-23,Cape Town,ZA,-33.93,18.42,16.2,8.2,12.5,1.0,1.0,19.2,75
2025-09-24,Cape Town,ZA,-33.93,18.42,17.4,12.5,14.6,0.0,0.0,27.9,67
2025-09-25,Cape Town,ZA,-33.93,18.42,19.8,11.9,15.4,0.0,0.0,25.4,65
2025-09-26,Cape Town,ZA,-33.93,18.42,24.0,13.8,17.9,0.0,0.0,26.4,61
2025-09-27,Cape Town,ZA,-33.93,18.42,24.4,12.1,17.3,0.0,0.0,23.8,76
2025-09-28,Cape Town,ZA,-33.93,18.42,20.8,14.7,17.0,0.3,0.3,23.6,78
2025-09-29,Cape Town,ZA,-33.93,18.42,21.5,14.5,17.1,0.0,0.0,23.9,70
2025-09-30,Cape Town,ZA,-33.93,18.42,33.1,12.2,21.3,0.0,0.0,18.7,54
2025-10-01,Cape Town,ZA,-33.93,18.42,18.5,12.7,14.8,3.3,3.3,28.1,84
2025-10-02,Cape Town,ZA,-33.93,18.42,17.0,11.4,13.9,0.1,0.1,28.4,61
2025-10-03,Cape Town,ZA,-33.93,18.42,25.2,11.2,17.5,0.0,0.0,26.4,56
2025-10-04,Cape Town,ZA,-33.93,18.42,18.0,11.4,14.8,1.2,1.2,21.1,80
2025-10-05,Cape Town,ZA,-33.93,18.42,17.0,10.5,14.2,0.2,0.2,22.0,75
2025-10-06,Cape Town,ZA,-33.93,18.42,17.5,13.4,15.0,6.2,6.2,25.5,84
2025-10-07,Cape Town,ZA,-33.93,18.42,17.8,11.9,14.6,0.4,0.4,18.1,84
2025-10-08,Cape Town,ZA,-33.93,18.42,20.1,10.7,15.2,0.0,0.0,21.3,80
2025-10-09,Cape Town,ZA,-33.93,18.42,27.6,14.6,19.2,0.0,0.0,22.5,60
2025-10-10,Cape Town,ZA,-33.93,18.42,23.8,13.9,18.2,0.0,0.0,24.4,80
2025-10-11,Cape Town,ZA,-33.93,18.42,23.7,14.8,18.2,0.0,0.0,21.6,81
2025-10-12,Cape Town,ZA,-33.93,18.42,22.9,15.7,18.5,0.0,0.0,23.0,75
2025-10-13,Cape Town,ZA,-33.93,18.42,18.6,13.2,16.1,1.7,1.7,20.0,90
